#bamPEFragmentSize
Size	Occurrences	Sample
394	491	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
395	386	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
396	422	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
397	424	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
398	407	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
399	433	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
400	415	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
401	420	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
402	410	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
403	408	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
404	420	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
405	420	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
406	409	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
407	372	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
408	400	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
409	349	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
410	378	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
411	389	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
412	402	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
413	386	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
414	373	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
415	413	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
416	361	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
417	363	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
418	319	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
419	352	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
420	350	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
421	332	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
422	376	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
423	355	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
424	338	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
425	323	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
426	351	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
427	320	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
428	331	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
429	390	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
430	392	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
431	331	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
432	338	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
433	330	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
434	343	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
435	356	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
436	293	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
437	327	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
438	320	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
439	356	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
440	302	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
441	333	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
442	299	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
443	326	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
444	300	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
445	322	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
446	292	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
447	308	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
448	338	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
449	355	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
450	362	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
451	350	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
452	281	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
453	299	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
454	314	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
455	320	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
456	237	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
457	281	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
458	270	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
459	248	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
460	274	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
461	262	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
462	261	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
463	262	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
464	287	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
465	242	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
466	287	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
467	233	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
468	246	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
469	275	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
470	244	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
471	283	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
472	254	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
473	256	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
474	255	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
475	245	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
476	241	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
477	274	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
478	234	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
479	242	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
480	285	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
481	257	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
482	241	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
483	224	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
484	210	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
485	246	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
486	239	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
487	196	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
488	225	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
489	195	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
490	229	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
491	227	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
492	231	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
493	204	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
494	245	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
495	224	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
496	223	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
497	232	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
498	235	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
499	218	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
500	192	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
501	186	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
502	245	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
503	216	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
504	236	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
505	207	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
506	203	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
507	202	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
508	224	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
509	216	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
510	214	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
511	218	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
512	185	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
513	213	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
514	201	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
515	177	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
516	168	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
517	186	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
518	186	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
519	204	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
520	178	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
521	199	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
522	176	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
523	194	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
524	159	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
525	180	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
526	176	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
527	147	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
528	163	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
529	208	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
530	186	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
531	191	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
532	183	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
533	186	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
534	167	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
535	171	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
536	161	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
537	171	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
538	175	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
539	167	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
540	166	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
541	174	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
542	183	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
543	148	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
544	139	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
545	167	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
546	136	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
547	156	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
548	135	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
549	165	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
550	159	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
551	139	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
552	142	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
553	145	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
554	171	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
555	146	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
556	154	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
557	143	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
558	104	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
559	144	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
560	164	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
561	109	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
562	145	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
563	129	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
564	162	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
565	150	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
566	126	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
567	141	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
568	129	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
569	122	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
570	148	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
571	119	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
572	119	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
573	123	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
574	133	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
575	140	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
576	127	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
577	117	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
578	112	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
579	108	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
580	123	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
581	110	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
582	99	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
583	125	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
584	134	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
585	127	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
586	132	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
587	106	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
588	120	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
589	140	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
590	114	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
591	102	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
592	117	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
593	102	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
594	103	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
595	120	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
596	101	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
597	100	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
598	92	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
599	111	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
600	88	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
601	79	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
602	132	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
603	107	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
604	91	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
605	105	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
606	88	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
607	87	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
608	85	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
609	105	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
610	70	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
611	107	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
612	76	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
613	72	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
614	79	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
615	76	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
616	90	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
617	92	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
618	69	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
619	83	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
620	75	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
621	77	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
622	80	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
623	80	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
624	58	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
625	67	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
626	69	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
627	57	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
628	64	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
629	77	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
630	62	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
631	72	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
632	56	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
633	44	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
634	41	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
635	53	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
636	46	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
637	44	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
638	50	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
639	47	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
640	46	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
641	45	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
642	40	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
643	51	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
644	40	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
645	37	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
646	37	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
647	45	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
648	31	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
649	30	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
650	29	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
651	18	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
652	24	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
653	19	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
654	15	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
655	17	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
656	23	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
657	19	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
658	9	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
659	17	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
660	15	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
661	5	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
662	8	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
663	15	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
664	15	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
665	10	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
666	7	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
667	5	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
668	13	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
669	8	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
670	4	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
671	6	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
672	6	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
673	5	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
674	6	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
675	4	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
676	4	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
677	2	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
678	6	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
680	2	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
681	2	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
684	3	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
685	1	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
687	4	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
688	2	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
689	2	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
691	2	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
692	2	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
693	2	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
694	1	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
712	2	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
908	1	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
11418	2	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
35995	1	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
945630	1	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
30688802	1	Results/mapping/Lamina_CP_Tissue.markdup.sorted.bam
0	171	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
2	22	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
3	234	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
4	38	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
5	12	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
6	5	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
7	11	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
8	4	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
9	44	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
10	19	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
11	2	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
12	2	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
13	2	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
14	9	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
15	40	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
16	8	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
17	14	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
18	2	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
19	4789	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
20	3744	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
21	2104	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
22	885	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
23	545	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
24	349	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
25	282	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
26	401	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
27	564	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
28	594	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
29	543	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
30	449	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
31	466	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
32	531	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
33	834	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
34	859	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
35	1433	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
36	2656	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
37	3833	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
38	4819	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
39	5960	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
40	6330	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
41	6731	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
42	7320	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
43	7398	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
44	7962	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
45	8039	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
46	7951	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
47	7775	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
48	7919	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
49	7824	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
50	8082	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
51	8123	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
52	7693	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
53	7803	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
54	7543	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
55	7484	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
56	7295	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
57	7025	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
58	6955	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
59	6768	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
60	6847	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
61	6399	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
62	6416	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
63	6536	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
64	6197	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
65	6167	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
66	5944	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
67	5663	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
68	5592	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
69	5585	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
70	5299	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
71	5173	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
72	5148	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
73	5162	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
74	5005	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
75	5216	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
76	4869	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
77	4812	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
78	4601	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
79	4342	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
80	4300	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
81	4367	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
82	4328	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
83	4412	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
84	4169	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
85	4262	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
86	3979	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
87	3907	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
88	3666	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
89	3583	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
90	3570	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
91	3432	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
92	3539	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
93	3559	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
94	3369	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
95	3490	Results/mapping/Lamina_GS_Tissue.markdup.sorted.bam
