#bamPEFragmentSize
Size	Occurrences	Sample
738	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
740	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
741	3	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
742	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
743	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
744	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
750	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
752	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
754	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
758	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
760	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
761	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
764	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
767	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
768	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
772	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
774	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
779	4	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
782	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
783	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
786	4	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
788	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
791	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
793	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
794	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
796	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
798	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
800	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
806	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
807	3	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
810	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
813	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
815	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
818	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
819	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
830	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
834	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
835	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
836	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
852	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
859	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
860	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
861	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
862	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
868	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
872	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
883	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
887	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
911	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
912	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
923	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
929	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
933	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
940	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
944	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
947	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
954	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
955	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
975	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
977	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1014	3	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1021	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1024	3	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1044	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1048	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1062	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1079	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1102	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1108	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1122	2	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1124	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
1135	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
27839	13	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
218856	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
471505	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
8537072	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
12917540	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
44222311	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
83348650	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
86561654	1	Results/mapping/Liver_ChattyPatty_Nuclei.markdup.sorted.bam
0	107	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
2	11	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
3	386	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
4	96	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
5	33	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
7	4	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
8	5	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
9	39	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
10	30	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
11	5	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
13	11	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
14	30	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
15	238	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
16	106	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
17	45	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
18	3	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
19	680	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
20	460	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
21	723	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
22	299	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
23	179	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
24	106	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
25	267	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
26	1653	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
27	1396	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
28	894	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
29	884	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
30	881	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
31	1036	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
32	1054	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
33	1711	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
34	2524	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
35	4351	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
36	8122	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
37	10096	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
38	9281	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
39	11835	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
40	20620	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
41	24051	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
42	23204	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
43	17923	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
44	18041	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
45	16225	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
46	15758	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
47	13518	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
48	12836	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
49	11343	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
50	14138	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
51	15831	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
52	16293	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
53	13087	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
54	11775	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
55	10893	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
56	9715	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
57	9386	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
58	9189	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
59	8479	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
60	9183	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
61	8533	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
62	9576	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
63	9723	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
64	7490	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
65	7683	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
66	6811	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
67	6974	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
68	6554	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
69	6548	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
70	6328	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
71	6090	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
72	5995	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
73	6302	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
74	5562	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
75	5920	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
76	5310	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
77	5039	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
78	5019	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
79	4393	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
80	4575	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
81	4512	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
82	4513	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
83	5163	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
84	4408	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
85	4288	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
86	4157	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
87	4110	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
88	3740	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
89	3962	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
90	3458	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
91	3333	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
92	3336	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
93	3626	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
94	3567	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
95	3371	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
96	3227	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
97	2990	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
98	3410	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
99	3107	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
100	2642	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
101	2497	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
102	2753	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
103	2768	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
104	2940	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
105	2710	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
106	2839	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
107	2579	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
108	2659	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
109	2823	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
110	2214	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
111	2308	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
112	2278	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
113	2364	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
114	2338	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
115	2428	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
116	2212	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
117	2510	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
118	2293	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
119	2249	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
120	2013	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
121	2104	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
122	1767	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
123	1987	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
124	2047	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
125	2179	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
126	2157	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
127	2151	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
128	2035	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
129	2085	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
130	1676	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
131	1779	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
132	1640	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
133	1883	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
134	1813	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
135	1916	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
136	2032	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
137	2147	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
138	2416	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
139	2158	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
140	1941	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
141	2116	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
142	1740	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
143	1613	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
144	1629	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
145	1778	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
146	1841	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
147	2103	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
148	2255	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
149	2662	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
150	3139	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
151	3752	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
152	3548	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
153	2497	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
154	1935	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
155	1865	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
156	1853	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
157	2254	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
158	2310	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
159	2462	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
160	2412	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
161	2384	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
162	2401	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
163	2165	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
164	2182	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
165	2416	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
166	3019	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
167	3045	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
168	3009	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
169	3073	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
170	2923	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
171	2876	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
172	2620	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
173	2467	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
174	2404	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
175	2872	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
176	3006	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
177	3331	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
178	3003	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
179	2797	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
180	2606	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
181	2779	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
182	2778	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
183	2449	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
184	2670	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
185	2479	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
186	2606	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
187	2597	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
188	2430	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
189	2605	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
190	2344	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
191	2431	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
192	2364	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
193	2329	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
194	2510	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
195	2413	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
196	2261	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
197	2425	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
198	2306	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
199	2180	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
200	2218	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
201	2236	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
202	2064	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
203	2068	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
204	2050	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
205	1944	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
206	2249	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
207	2080	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
208	1936	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
209	1977	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
210	1795	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
211	1869	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
212	1811	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
213	1827	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
214	1883	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
215	1969	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
216	1719	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
217	1977	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
218	1668	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
219	1755	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
220	1518	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
221	1665	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
222	1640	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
223	1638	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
224	1628	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
225	1583	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
226	1490	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
227	1470	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
228	1500	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
229	1469	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
230	1404	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
231	1377	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
232	1273	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
233	1181	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
234	1241	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
235	1283	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
236	1383	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
237	1275	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
238	1107	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
239	1212	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
240	1134	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
241	1172	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
242	1080	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
243	1112	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
244	1051	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
245	1148	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
246	1091	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
247	1053	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
248	1063	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
249	978	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
250	950	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
251	996	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
252	864	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
253	946	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
254	807	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
255	806	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
256	965	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
257	795	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
258	795	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
259	827	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
260	898	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
261	862	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
262	784	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
263	705	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
264	834	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
265	736	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
266	753	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
267	761	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
268	813	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
269	800	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
270	769	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
271	695	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
272	681	Results/mapping/Liver_ChattyPatty_Tissue.markdup.sorted.bam
